anchor_log10,x_anchor,k_label,H,k,C_H,w_label,w,x,pi_H,HL,residual,abs_residual,log_x,sqrt_HL
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1051909,15,15.723248,-0.723248,0.723248,13.866117,3.965255
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1055328,12,15.715900,-3.715900,3.715900,13.869362,3.964328
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1059626,11,15.706704,-4.706704,4.706704,13.873427,3.963168
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1062619,19,15.700326,3.299674,3.299674,13.876247,3.962364
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1066502,17,15.692085,1.307915,1.307915,13.879895,3.961324
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1070529,12,15.683577,-3.683577,3.683577,13.883663,3.960250
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1073952,21,15.676375,5.323625,5.323625,13.886856,3.959340
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1077955,13,15.667988,-2.667988,2.667988,13.890576,3.958281
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1082583,11,15.658339,-4.658339,4.658339,13.894860,3.957062
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1086433,16,15.650350,0.349650,0.349650,13.898410,3.956052
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1090420,24,15.642113,8.357887,8.357887,13.902074,3.955011
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1093778,18,15.635203,2.364797,2.364797,13.905148,3.954138
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1098539,13,15.625451,-2.625451,2.625451,13.909492,3.952904
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1101244,14,15.619934,-1.619934,1.619934,13.911951,3.952206
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1105259,18,15.611774,2.388226,2.388226,13.915590,3.951174
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1109287,15,15.603624,-0.603624,0.603624,13.919228,3.950142
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1114192,16,15.593747,0.406253,0.406253,13.923640,3.948892
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1117311,17,15.587495,1.412505,1.412505,13.926435,3.948100
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1120947,11,15.580232,-4.580232,4.580232,13.929684,3.947180
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1124889,14,15.572391,-1.572391,1.572391,13.933195,3.946187
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1129086,19,15.564079,3.435921,3.435921,13.936919,3.945134
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1133193,17,15.555981,1.444019,1.444019,13.940550,3.944107
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1136839,19,15.548822,3.451178,3.451178,13.943762,3.943200
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1141233,19,15.540232,3.459768,3.459768,13.947620,3.942110
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1144986,19,15.532926,3.467074,3.467074,13.950903,3.941183
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1148875,13,15.525386,-2.525386,2.525386,13.954294,3.940227
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1151768,11,15.519798,-4.519798,4.519798,13.956809,3.939517
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1155686,21,15.512256,5.487744,5.487744,13.960205,3.938560
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1161126,18,15.501836,2.498164,2.498164,13.964901,3.937237
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1163647,16,15.497027,0.502973,0.502973,13.967070,3.936626
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1168334,17,15.488120,1.511880,1.511880,13.971089,3.935495
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1172097,16,15.481000,0.519000,0.519000,13.974305,3.934590
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1175882,13,15.473867,-2.473867,2.473867,13.977529,3.933684
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1179050,19,15.467918,3.532082,3.532082,13.980220,3.932927
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1182979,19,15.460566,3.539434,3.539434,13.983546,3.931993
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1187865,18,15.451466,2.548534,2.548534,13.987668,3.930835
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1191779,14,15.444208,-1.444208,1.444208,13.990958,3.929912
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1195201,17,15.437886,1.562114,1.562114,13.993825,3.929108
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1199897,11,15.429247,-4.429247,4.429247,13.997746,3.928008
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1203400,15,15.422829,-0.422829,0.422829,14.000661,3.927191
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1207277,8,15.415752,-7.415752,7.415752,14.003878,3.926290
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1210674,16,15.409574,0.590426,0.590426,14.006688,3.925503
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1215029,15,15.401684,-0.401684,0.401684,14.010279,3.924498
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1218875,17,15.394745,1.605255,1.605255,14.013439,3.923614
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1222397,18,15.388414,2.611586,2.611586,14.016324,3.922807
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1226642,14,15.380812,-1.380812,1.380812,14.019791,3.921838
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1230567,20,15.373812,4.626188,4.626188,14.022986,3.920945
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1234978,11,15.365977,-4.365977,4.365977,14.026564,3.919946
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1238134,16,15.360392,0.639608,0.639608,14.029116,3.919234
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1242332,20,15.352990,4.647010,4.647010,14.032501,3.918289
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1245606,17,15.347238,1.652762,1.652762,14.035133,3.917555
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1249328,18,15.340722,2.659278,2.659278,14.038116,3.916723
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1253356,13,15.333696,-2.333696,2.333696,14.041335,3.915826
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1256978,22,15.327401,6.672599,6.672599,14.044221,3.915022
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1262100,18,15.318537,2.681463,2.681463,14.048288,3.913890
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1266166,13,15.311532,-2.311532,2.311532,14.051504,3.912995
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1268580,14,15.307386,-1.307386,1.307386,14.053409,3.912465
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1272595,17,15.300511,1.699489,1.699489,14.056569,3.911587
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1277791,13,15.291653,-2.291653,2.291653,14.060643,3.910454
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1281486,15,15.285380,-0.285380,0.285380,14.063531,3.909652
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1285510,19,15.278574,3.721426,3.721426,14.066666,3.908782
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1288261,18,15.273935,2.726065,2.726065,14.068804,3.908188
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1292980,18,15.266007,2.733993,2.733993,14.072460,3.907174
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1297188,16,15.258966,0.741034,0.741034,14.075709,3.906273
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1299825,18,15.254568,2.745432,2.745432,14.077740,3.905710
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1304134,11,15.247405,-4.247405,4.247405,14.081050,3.904793
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1308912,16,15.239496,0.760504,0.760504,14.084707,3.903780
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1311995,15,15.234411,-0.234411,0.234411,14.087059,3.903128
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1316424,17,15.227131,1.772869,1.772869,14.090430,3.902196
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1319322,13,15.222384,-2.222384,2.222384,14.092629,3.901587
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1324249,15,15.214342,-0.214342,0.214342,14.096356,3.900557
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1328148,13,15.208003,-2.208003,2.208003,14.099296,3.899744
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1331820,14,15.202054,-1.202054,1.202054,14.102057,3.898981
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1335375,16,15.196314,0.803686,0.803686,14.104723,3.898245
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1339596,21,15.189522,5.810478,5.810478,14.107879,3.897374
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1342978,17,15.184099,1.815901,1.815901,14.110400,3.896678
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1347402,12,15.177030,-3.177030,3.177030,14.113689,3.895771
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1351503,17,15.170502,1.829498,1.829498,14.116728,3.894933
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1355493,13,15.164174,-2.164174,2.164174,14.119676,3.894120
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1358093,13,15.160062,-2.160062,2.160062,14.121592,3.893592
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1362066,16,15.153798,0.846202,0.846202,14.124513,3.892788
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1366047,17,15.147543,1.852457,1.852457,14.127432,3.891984
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1370056,14,15.141267,-1.141267,1.141267,14.130362,3.891178
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1375007,15,15.133546,-0.133546,0.133546,14.133969,3.890186
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1377789,23,15.129222,7.870778,7.870778,14.135991,3.889630
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1382605,13,15.121763,-2.121763,2.121763,14.139480,3.888671
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1386656,14,15.115512,-1.115512,1.115512,14.142406,3.887867
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1389822,15,15.110643,-0.110643,0.110643,14.144686,3.887241
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1393384,19,15.105180,3.894820,3.894820,14.147246,3.886538
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1396991,17,15.099666,1.900334,1.900334,14.149831,3.885829
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1402386,18,15.091450,2.908550,2.908550,14.153686,3.884772
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1405085,13,15.087354,-2.087354,2.087354,14.155608,3.884244
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1409729,10,15.080329,-5.080329,5.080329,14.158908,3.883340
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1413995,9,15.073900,-6.073900,6.073900,14.161930,3.882512
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1417899,17,15.068038,1.931962,1.931962,14.164687,3.881757
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1420770,14,15.063739,-1.063739,1.063739,14.166710,3.881203
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1425408,17,15.056816,1.943184,1.943184,14.169969,3.880311
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1429332,13,15.050980,-2.050980,2.050980,14.172718,3.879559
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1431986,13,15.047045,-2.047045,2.047045,14.174573,3.879052
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1437157,10,15.039401,-5.039401,5.039401,14.178177,3.878067
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1440937,11,15.033835,-4.033835,4.033835,14.180804,3.877349
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1443664,12,15.029830,-3.029830,3.029830,14.182695,3.876832
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1448391,17,15.022910,1.977090,1.977090,14.185964,3.875940
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1452135,13,15.017448,-2.017448,2.017448,14.188545,3.875235
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1455809,9,15.012105,-6.012105,6.012105,14.191072,3.874546
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1459677,18,15.006498,2.993502,2.993502,14.193726,3.873822
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1464327,20,14.999780,5.000220,5.000220,14.196906,3.872955
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1467979,14,14.994522,-0.994522,0.994522,14.199397,3.872276
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1471529,15,14.989427,0.010573,0.010573,14.201813,3.871618
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1474811,14,14.984729,-0.984729,0.984729,14.204040,3.871011
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1479456,15,14.978102,0.021898,0.021898,14.207185,3.870155
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1484119,12,14.971474,-2.971474,2.971474,14.210332,3.869299
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1486486,17,14.968119,2.031881,2.031881,14.211926,3.868865
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1491132,16,14.961554,1.038446,1.038446,14.215046,3.868017
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1495411,12,14.955528,-2.955528,2.955528,14.217912,3.867238
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1498583,19,14.951075,4.048925,4.048925,14.220031,3.866662
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1503516,15,14.944173,0.055827,0.055827,14.223317,3.865769
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1506866,17,14.939501,2.060499,2.060499,14.225543,3.865165
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1510843,18,14.933971,3.066029,3.066029,14.228178,3.864450
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1515003,14,14.928205,-0.928205,0.928205,14.230928,3.863704
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1518097,16,14.923929,1.076071,1.076071,14.232968,3.863150
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1521474,12,14.919274,-2.919274,2.919274,14.235190,3.862548
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1525686,18,14.913486,3.086514,3.086514,14.237955,3.861798
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1530823,10,14.906452,-4.906452,4.906452,14.241316,3.860887
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1534073,13,14.902017,-1.902017,1.902017,14.243437,3.860313
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1538516,16,14.895972,1.104028,1.104028,14.246329,3.859530
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1541205,12,14.892324,-2.892324,2.892324,14.248075,3.859057
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1546033,19,14.885793,4.114207,4.114207,14.251203,3.858211
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1549973,15,14.880482,0.119518,0.119518,14.253748,3.857523
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1553954,17,14.875131,2.124869,2.124869,14.256313,3.856829
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1556702,19,14.871448,4.128552,4.128552,14.258080,3.856352
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1561708,16,14.864758,1.135242,1.135242,14.261291,3.855484
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1565251,23,14.860039,8.139961,8.139961,14.263557,3.854872
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1569624,11,14.854232,-3.854232,3.854232,14.266347,3.854119
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1572200,24,14.850820,9.149180,9.149180,14.267986,3.853676
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1576152,15,14.845600,0.154400,0.154400,14.270497,3.852999
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1580336,16,14.840090,1.159910,1.159910,14.273148,3.852284
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1583881,18,14.835435,3.164565,3.164565,14.275389,3.851680
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1588854,19,14.828927,4.171073,4.171073,14.278524,3.850835
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1592563,16,14.824088,1.175912,1.175912,14.280855,3.850206
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1596650,11,14.818773,-3.818773,3.818773,14.283418,3.849516
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1600669,23,14.813562,8.186438,8.186438,14.285932,3.848839
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1604632,14,14.808439,-0.808439,0.808439,14.288405,3.848173
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1608593,16,14.803334,1.196666,1.196666,14.290870,3.847510
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1611262,13,14.799902,-1.799902,1.799902,14.292528,3.847064
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1615517,15,14.794446,0.205554,0.205554,14.295166,3.846355
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1619377,17,14.789512,2.210488,2.210488,14.297552,3.845713
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1623679,18,14.784029,3.215971,3.215971,14.300205,3.845000
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1626742,16,14.780135,1.219865,1.219865,14.302090,3.844494
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1630570,19,14.775282,4.224718,4.224718,14.304440,3.843863
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1635263,11,14.769351,-3.769351,3.769351,14.307314,3.843091
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1638756,11,14.764950,-3.764950,3.764950,14.309448,3.842519
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1643524,19,14.758961,4.241039,4.241039,14.312353,3.841739
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1646489,12,14.755247,-2.755247,2.755247,14.314156,3.841256
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1650054,7,14.750792,-7.750792,7.750792,14.316319,3.840676
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1655130,17,14.744470,2.255530,2.255530,14.319390,3.839853
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1659053,18,14.739599,3.260401,3.260401,14.321758,3.839219
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1662216,12,14.735682,-2.735682,2.735682,14.323662,3.838708
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1666272,18,14.730673,3.269327,3.269327,14.326099,3.838056
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1669520,15,14.726672,0.273328,0.273328,14.328047,3.837535
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1673333,16,14.721987,1.278013,1.278013,14.330328,3.836924
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1677220,20,14.717224,5.282776,5.282776,14.332648,3.836303
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1681575,13,14.711904,-1.711904,1.711904,14.335241,3.835610
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1685140,13,14.707561,-1.707561,1.707561,14.337359,3.835044
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1688966,17,14.702913,2.297087,2.297087,14.339627,3.834438
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1693509,16,14.697410,1.302590,1.302590,14.342313,3.833720
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1697020,19,14.693169,4.306831,4.306831,14.344384,3.833167
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1701395,18,14.687900,3.312100,3.312100,14.346959,3.832480
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1705906,16,14.682483,1.317517,1.317517,14.349607,3.831773
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1708301,15,14.679615,0.320385,0.320385,14.351010,3.831399
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1712877,14,14.674148,-0.674148,0.674148,14.353685,3.830685
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1716304,11,14.670065,-3.670065,3.670065,14.355684,3.830152
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1720645,15,14.664907,0.335093,0.335093,14.358210,3.829479
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1724400,17,14.660458,2.339542,2.339542,14.360390,3.828898
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1728474,15,14.655645,0.344355,0.344355,14.362749,3.828269
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1731772,14,14.651758,-0.651758,0.651758,14.364656,3.827761
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1736153,19,14.646609,4.353391,4.353391,14.367182,3.827089
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1739714,14,14.642435,-0.642435,0.642435,14.369231,3.826543
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1744235,14,14.637151,-0.637151,0.637151,14.371827,3.825853
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1748174,21,14.632560,6.367440,6.367440,14.374082,3.825253
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1751739,18,14.628416,3.371584,3.371584,14.376120,3.824711
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1756056,8,14.623412,-6.623412,6.623412,14.378581,3.824057
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1758901,11,14.620122,-3.620122,3.620122,14.380200,3.823627
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1763761,14,14.614517,-0.614517,0.614517,14.382959,3.822894
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1767820,14,14.609850,-0.609850,0.609850,14.385258,3.822283
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1770575,8,14.606690,-6.606690,6.606690,14.386815,3.821870
6,1000000,k2_twin,"(0, 2)",2,1.320337,wide,2290,1774926,14,14.601711,-0.601711,0.601711,14.389269,3.821218
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1001694,0,0.205872,-0.205872,0.205872,13.817203,0.453731
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1006757,1,0.205647,0.794353,0.794353,13.822245,0.453483
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1009074,1,0.205544,0.794456,0.794456,13.824544,0.453370
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1012135,0,0.205409,-0.205409,0.205409,13.827573,0.453221
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1017479,0,0.205175,-0.205175,0.205175,13.832839,0.452962
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1022645,0,0.204949,-0.204949,0.204949,13.837903,0.452713
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1024916,0,0.204851,-0.204851,0.204851,13.840121,0.452605
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1027440,1,0.204742,0.795258,0.795258,13.842581,0.452484
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1033075,0,0.204499,-0.204499,0.204499,13.848050,0.452216
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1036376,0,0.204358,-0.204358,0.204358,13.851241,0.452060
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1038979,1,0.204247,0.795753,0.795753,13.853749,0.451937
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1043302,0,0.204064,-0.204064,0.204064,13.857901,0.451734
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1048869,0,0.203829,-0.203829,0.203829,13.863223,0.451474
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1051346,0,0.203725,-0.203725,0.203725,13.865582,0.451359
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1057417,1,0.203471,0.796529,0.796529,13.871340,0.451078
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1061045,0,0.203320,-0.203320,0.203320,13.874765,0.450911
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1064746,0,0.203167,-0.203167,0.203167,13.878247,0.450741
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1069212,1,0.202984,0.797016,0.797016,13.882432,0.450537
6,1000000,k3_admiss,"(0, 2, 6)",3,2.858333,narrow,190,1070695,0,0.202923,-0.202923,0.202923,13.883819,0.450470
